benchmark,backend,input_size_tier,run_index,wall_seconds,peak_rss_bytes,avg_cpu_percent,success,error
cipher_medium,python,medium,27,0.00014787493273615837,13205504,0.2,True,
cipher_medium,python,medium,28,0.00014579202979803085,13664256,0.2,True,
cipher_medium,python,medium,29,0.00016000005416572094,13582336,0.2,True,
cipher_medium,python,medium,30,0.00015470804646611214,13680640,0.2,True,
cipher_medium,python,medium,31,0.0001530840527266264,13533184,0.2,True,
cipher_medium,python,medium,32,0.00014583300799131393,13402112,0.2,True,
cipher_medium,python,medium,33,0.00015916605480015278,13467648,0.2,True,
cipher_medium,python,medium,34,0.0001585830468684435,13254656,0.2,True,
cipher_medium,python,medium,35,0.00015837489627301693,13418496,0.1,True,
cipher_medium,python,medium,36,0.00015937513671815395,13418496,0.2,True,
cipher_medium,python,medium,37,0.00015504192560911179,13434880,0.1,True,
cipher_medium,python,medium,38,0.00016170786693692207,13418496,0.2,True,
cipher_medium,python,medium,39,0.00015445798635482788,13516800,0.3,True,
cipher_medium,python,medium,40,0.00016362499445676804,13680640,0.2,True,
cipher_medium,python,medium,41,0.00016079097986221313,13451264,0.2,True,
cipher_medium,python,medium,42,0.00015579210594296455,13582336,0.2,True,
cipher_medium,python,medium,43,0.0001582498662173748,13582336,0.2,True,
cipher_medium,python,medium,44,0.00019537517800927162,13500416,0.3,True,
cipher_medium,python,medium,45,0.00018520792946219444,13271040,0.2,True,
cipher_medium,python,medium,46,0.00020954106003046036,13533184,0.3,True,
cipher_medium,python,medium,47,0.00015174993313848972,13402112,0.2,True,
cipher_medium,python,medium,48,0.0001568750012665987,13598720,0.3,True,
cipher_medium,python,medium,49,0.00014899997040629387,13565952,0.2,True,
cipher_medium,python,medium,50,0.00016312510706484318,13631488,0.3,True,
cipher_medium,python,medium,51,0.00014479202218353748,13533184,0.2,True,
cipher_medium,python,medium,52,0.00015762494876980782,13418496,0.1,True,
cipher_medium,python,medium,53,0.00015058391727507114,13631488,0.2,True,
cipher_medium,python,medium,54,0.00014949985779821873,13434880,0.3,True,
cipher_medium,python,medium,55,0.0001604580320417881,13533184,0.3,True,
cipher_medium,python,medium,56,0.00015529198572039604,13860864,0.2,True,
cipher_medium,python,medium,57,0.0001550000160932541,13565952,0.3,True,
cipher_medium,python,medium,58,0.00016441592015326023,13385728,0.2,True,
cipher_medium,python,medium,59,0.00017970893532037735,13598720,0.2,True,
cipher_medium,python,medium,60,0.00021354202181100845,13746176,0.2,True,
cipher_medium,python,medium,61,0.0001638750545680523,13418496,0.3,True,
cipher_medium,python,medium,62,0.0001681661233305931,13418496,0.1,True,
cipher_medium,python,medium,63,0.0001839171163737774,13533184,0.1,True,
cipher_medium,python,medium,64,0.00017395918257534504,13418496,0.2,True,
cipher_medium,python,medium,65,0.00018287496641278267,13434880,0.2,True,
cipher_medium,python,medium,66,0.00016787485219538212,13467648,0.1,True,
cipher_medium,python,medium,67,0.000176125206053257,13598720,0.2,True,
cipher_medium,python,medium,68,0.00015958398580551147,13713408,0.2,True,
cipher_medium,python,medium,69,0.00016458285972476006,13910016,0.2,True,
cipher_medium,python,medium,70,0.0001710830256342888,13500416,0.2,True,
cipher_medium,python,medium,71,0.00019033299759030342,13762560,0.2,True,
cipher_medium,python,medium,72,0.0001767908688634634,13795328,0.3,True,
cipher_medium,python,medium,73,0.0001591669861227274,13352960,0.2,True,
cipher_medium,python,medium,74,0.00017587491311132908,13713408,0.4,True,
cipher_medium,python,medium,75,0.0001559159718453884,13844480,0.2,True,
cipher_medium,python,medium,76,0.00022354209795594215,13942784,0.7,True,
cipher_medium,python,medium,77,0.0005397500935941935,13975552,0.4,True,
cipher_medium,python,medium,78,0.0005250000394880772,14204928,0.5,True,
cipher_medium,python,medium,79,0.00015708408318459988,13991936,0.4,True,
cipher_medium,python,medium,80,0.00021362514235079288,13516800,0.2,True,
cipher_medium,python,medium,81,0.00015908386558294296,13697024,0.3,True,
cipher_medium,python,medium,82,0.00017875013872981071,13385728,0.2,True,
cipher_medium,python,medium,83,0.00018908316269516945,13467648,0.2,True,
cipher_medium,python,medium,84,0.00016808300279080868,13565952,0.2,True,
cipher_medium,python,medium,85,0.00016441685147583485,13451264,0.2,True,
cipher_medium,python,medium,86,0.0001739170402288437,13451264,0.2,True,
cipher_medium,python,medium,87,0.00015395903028547764,13664256,0.1,True,
cipher_medium,python,medium,88,0.00016441592015326023,13500416,0.2,True,
cipher_medium,python,medium,89,0.0002293330617249012,13598720,0.2,True,
cipher_medium,python,medium,90,0.00015425006859004498,13582336,0.2,True,
cipher_medium,python,medium,91,0.0001525420229882002,13320192,0.3,True,
cipher_medium,python,medium,92,0.00014420785009860992,13451264,0.4,True,
cipher_medium,python,medium,93,0.00016783294267952442,13697024,0.1,True,
cipher_medium,python,medium,94,0.00017925002612173557,13582336,0.2,True,
cipher_medium,python,medium,95,0.00015120813623070717,13647872,0.2,True,
cipher_medium,python,medium,96,0.0001644170843064785,13647872,0.2,True,
cipher_medium,python,medium,97,0.00015229103155434132,13418496,0.5,True,
